PublishedLineName,DirectionRef,NextStopPointName
B43,0.0,FLUSHING AV/THROOP AV
B82,1.0,PENNSYLVANIA AV/DELMAR LOOP N
B4,0.0,STILLWELL AV/85 ST
B24,1.0,MARCY AV/METROPOLITAN AV
B44,1.0,NOSTRAND AV/AV L
B43,0.0,THROOP AV/MYRTLE AV
B8,1.0,18 AV/64 ST
B20,0.0,ASHFORD ST/STANLEY AV
B26,0.0,HALSEY ST/KNICKERBOCKER AV
B44,0.0,BEDFORD AV/FLUSHING AV
B16,0.0,FT HAMILTON PY/72 ST
B46,0.0,UTICA AV/RUTLAND RD
B11,1.0,58 ST/1 AV
B60,1.0,ROCKAWAY AV/LINDEN BL
B62,0.0,PARK AV/WASHINGTON AV
B67,0.0,7 AV/19 ST
B52,0.0,FULTON ST/FLATBUSH AV EXT
B20,1.0,PENNSYLVANIA AV/RIVERDALE AV
B35,1.0,CHURCH AV/BEDFORD AV
B60,0.0,ROCKAWAY AV/FULTON ST
B9,0.0,60 ST/8 AV
B41,1.0,FLATBUSH AV/KINGS HWY
B64,0.0,BATH AV/14 AV
B35,1.0,CHURCH AV/ROGERS AV
B82,1.0,E 96 ST/Glenwood (DOES NOT STOP)
B12,0.0,EAST NEW YORK AV/BRISTOL ST
B83,1.0,PENNSYLVANIA AV/SEAVIEW AV
B62,1.0,GOLD ST/YORK ST
B41,0.0,FLATBUSH AV/KINGS HY
B41,1.0,FLATBUSH AV/PROSPECT PARK ENT
B41,0.0,FLATBUSH AV/BROOKLYN AV
B35,0.0,CHURCH AV/WESTMINSTER RD
B16,1.0,CATON AV/MC DONALD AV
B44-SBS,1.0,NOSTRAND AV/CLARKSON AV
B6,0.0,ASHFORD ST/LINDEN BL
B42,0.0,ROCKAWAY PY/AV N
B74,1.0,MERMAID AV/W 17 ST
B35,0.0,HEGEMAN AV/MOTHER GASTON BL
B46,0.0,UTICA AV/CLARENDON RD
B61,1.0,BOERUM PL/JORALEMON ST
B35,1.0,CHURCH AV/FLATBUSH AV
B63,1.0,5 AV/89 ST
B54,1.0,MYRTLE AV/GATES AV
B8,1.0,18 AV/NEW UTRECHT AV
B20,0.0,DECATUR ST/MYRTLE AV
B9,0.0,60 ST/21 AV
B68,0.0,NEPTUNE AV/STILLWELL AV
B83,0.0,PENNSYLVANIA AV/BELMONT AV
B15,0.0,LINDEN BL/AUTUMN AV
B17,0.0,EASTERN PY/UTICA AV
B6,1.0,FLATLANDS AV / ROCKAWAY PY
B43,0.0,EMPIRE BL/WASHINGTON AV
B46-SBS,0.0,UTICA AV/CHURCH AV
B63,1.0,5 AV/DEAN ST
B12,0.0,EAST NEW YORK AV/MOTHER GASTON BL
B61,1.0,19 ST/8 AV
B46,1.0,KINGS PLAZA
B68,1.0,CONEY ISLAND AV/AV C
B35,0.0,CHURCH AV/E 93 ST
B63,0.0,5 AV/7 ST
B7,1.0,SARATOGA AV/MARION ST
B44,0.0,NOSTRAND AV/AV W
B35,0.0,CHURCH AV/E 56 ST
B44,0.0,NOSTRAND AV/AV M
B82,0.0,SEAVIEW AV/PENNSYLVANIA AV
B46,1.0,KINGS PLAZA
B36,0.0,AV Z/E 12 ST
B4,1.0,OCEAN AV/SHORE PY
B1,1.0,OCEAN PY/OCEAN VIEW AV
B43,0.0,MANHATTAN AV/CLAY ST
B46,0.0,WASHINGTON PLZ/LANE3
B68,0.0,PROSPECT PK SW/VANDERBILT ST
B43,1.0,GRAHAM AV/GRAND ST
B54,0.0,GATES AV/WYCKOFF AV
B25,0.0,FULTON ST/RALPH AV
B6,1.0,RALPH AV/FLATLANDS AV
B43,0.0,THROOP AV/PARK AV
B67,1.0,MC DONALD AV/CATON AV
B6,0.0,LIVONIA AV/ASHFORD ST
B41,0.0,FLATBUSH AV/AV D
B46-SBS,1.0,UTICA AV/AV N
B41,0.0,JORALEMON ST/COURT ST
B20,1.0,PENNSYLVANIA AV/LINDEN BL
B45,0.0,LIVINGSTON ST/NEVINS ST
B12,0.0,PARKSIDE AV/FLATBUSH AV
B14,0.0,LORING AV/DREW ST
B17,1.0,UTICA AV/EMPIRE BL
B46-SBS,1.0,KINGS PLAZA
B47,1.0,AV U/E 54 ST
B16,0.0,56 ST/13 AV
B47,1.0,RALPH AV/GATES AV
B62,1.0,DRIGGS AV/N 11 ST
B9,1.0,FLATBUSH AV/AV T
B39,1.0,DELANCEY ST/ESSEX ST
B38,1.0,DE KALB AV/VANDERBILT AV
B1,1.0,ORIENTAL BL/MACKENZIE ST
B2,1.0,QUENTIN RD/E 19 ST
B25,1.0,FULTON ST/BOND ST
B35,1.0,CHURCH AV/UTICA AV
B49,0.0,ROGERS AV/EMPIRE BL
B43,0.0,EMPIRE BL/BROOKLYN AV
B82,0.0,KINGS HY/CONEY ISLAND AV
B84,1.0,SEAVIEW AV/ERSKINE ST
B16,1.0,FT HAMILTON PY/83 ST
B49,1.0,OCEAN AV/AV M
B12,0.0,FULTON ST/ALABAMA AV
B38,1.0,DE KALB AV/IRVING AV
B60,1.0,WILSON AV/COOPER ST
B15,1.0,N VAN WYCK SERVICE RD/STOP 11 BLDG 23
B6,0.0,BAY PY/BENSON AV
B54,1.0,MYRTLE AV/KNICKERBOCKER AV
B44-SBS,1.0,NOSTRAND AV/AV L
B4,0.0,SHORE PKY/BRIGHAM ST
B12,0.0,ALBANY AV/RUTLAND RD
B82,0.0,FLATLANDS AV/TROY AV
B6,1.0,SHORE PKY/R&S STRAUSS
B41,1.0,FLATBUSH AV/PARK PL
B6,1.0,GLENWOOD RD/FLATBUSH AV
B52,1.0,JORALEMON ST/COURT ST
B57,0.0,FLUSHING AV/THROOP AV
B7,0.0,KINGS HY/LINDEN BL
B15,1.0,E 98 ST/CLARKSON AV
B52,0.0,FULTON ST/LAFAYETTE AV
B62,1.0,JACKSON AV/47 AV
B46,1.0,BROADWAY/MYRTLE AV
B8,0.0,18 AV/85 ST
B15,0.0,JFK AIRPORT/TERMINAL 5 AirTrain STATION
B17,1.0,REMSEN AV/LENOX ROAD
B6,0.0,AV J/E 16 ST
B9,1.0,FLATBUSH AV/AV T
B38,0.0,FULTON ST/FLATBUSH AV EXT
B4,0.0,OCEAN AV/VOORHIES AV
B6,0.0,BAY PY/W 12 ST
B49,0.0,OCEAN AV/AV N
B4,0.0,SHEEPSHEAD BAY RD/EMMONS AV
B15,1.0,NEW LOTS AV/ASHFORD ST
B69,0.0,7 AV/19 ST
B41,1.0,ADAMS ST/BKLYN SUPREME CRT
B46-SBS,0.0,UTICA AV/AV D
B54,1.0,MYRTLE AV/IRVING AV
B68,1.0,CONEY ISLAND AV/AV T
B49,1.0,BEDFORD AV/MONTGOMERY ST
B82,0.0,KINGS HY/OCEAN AV
B2,1.0,QUENTIN RD/E 16 ST
B64,0.0,86 ST/14 AV
B12,1.0,EAST NEW YORK AV/MONTGOMERY ST
B7,0.0,SARATOGA AV/HALSEY ST
B24,0.0,47 AV/48 ST
B41,0.0,TILLARY ST/CADMAN PZ W
B65,0.0,ATLANTIC AV/SMITH ST
B12,1.0,CLARKSON AV/FLATBUSH AV
B15,1.0,BERGEN ST/TROY AV
B44,0.0,BEDFORD AV/DE KALB AV
B52,1.0,GATES AV/MARCUS GARVEY BL
B12,0.0,CLARKSON AV/E 38 ST
B20,0.0,DECATUR ST/CENTRAL AV
B44-SBS,0.0,BEDFORD AV/FULTON ST
B69,0.0,FLUSHING AV/VANDERBILT AV
B46,1.0,BROADWAY/MARCY AV
B83,0.0,VAN SICLEN AV/FLATLANDS AV
B68,1.0,CONEY ISLAND AV/AV L
B46-SBS,1.0,UTICA AV/AV D
B9,1.0,60 ST/23 AV
B15,1.0,LINDEN BL/AUTUMN AV
B41,0.0,FLATBUSH AV/FOSTER AV
B25,0.0,OLD FULTON ST/HENRY ST
B63,1.0,5 AV/39 ST
B44-SBS,1.0,LEE AV/HEWES ST
B67,0.0,JAY ST/WILLOUGHBY ST
B15,0.0,RALPH AV/EAST NEW YORK AV
B14,1.0,SUTTER AV/EUCLID AV
B41,0.0,FLATBUSH AV/NOSTRAND AV
B44,0.0,NOSTRAND AV/QUENTIN RD
B47,0.0,RALPH AV/FULTON ST
B15,1.0,BERGEN ST/ROCHESTER AV
B47,0.0,MILL AV/AV T
B44-SBS,0.0,NOSTRAND AV/AV H
B41,0.0,FLATBUSH AV/CHURCH AV
B48,1.0,FRANKLIN AV/GREENE AV
B46,0.0,MALCOLM X BL/BAINBRIDGE ST
B41,0.0,TILLARY ST/CADMAN PZ W
B15,0.0,RALPH AV/EASTERN PKWY N
B38,0.0,DE KALB AV/BUSHWICK AV
B62,0.0,JAY ST/MYRTLE PLZ
B35,1.0,CHURCH AV/OCEAN AV
B44,1.0,KNAPP ST/SHORE PKY
B38,0.0,ONDERDONK AV/CATALPA AV
B44-SBS,0.0,BEDFORD AV/GATES AV
B12,1.0,CLARKSON AV/E 39 ST
B35,1.0,CHURCH AV/TROY AV
B15,1.0,TROY AV/DEAN ST
B15,1.0,E 98 ST/RIVERDALE AV
B52,1.0,GATES AV/EVERGREEN AV
B38,0.0,SENECA AV/PALMETTO ST
B15,1.0,MARCUS GARVEY BL/BROADWAY
B6,0.0,GLENWOOD RD/FLATBUSH AV
B68,0.0,STILLWELL TERMINAL BUS LOOP
B3,1.0,AV U/GERRITSEN AV
B69,0.0,VANDERBILT AV/DE KALB AV
B62,0.0,MC GUINNESS BL/FREEMAN ST
B6,0.0,RALPH AV/GLENWOOD RD
B11,1.0,58 ST/1 AV
B46-SBS,1.0,MALCOLM X BL/QUINCY ST
B61,0.0,SMITH ST/LIVINGSTON ST
B6,1.0,GLENWOOD RD/AMERSFORT PL
B52,0.0,GREENE AV/VANDERBILT AV
B46,0.0,BROADWAY/ARION PL
B35,0.0,CHURCH AV/OCEAN AV
B36,1.0,NEPTUNE AV/OCEAN PY
B25,1.0,FULTON ST/BEDFORD AV
B17,0.0,REMSEN AV/DITMAS AV
B15,1.0,E 98 ST/BLAKE AV
B61,0.0,VAN DYKE ST/VAN BRUNT ST
B52,0.0,GATES AV/PATCHEN AV
B46-SBS,1.0,UTICA AV/AV H
B44,1.0,NOSTRAND AV/TILDEN AV
B13,1.0,CRESCENT ST/ATLANTIC AV
B83,1.0,VAN SICLEN AV/LINDEN BL
B41,1.0,FLATBUSH AV/GRAND ARMY PZ
B6,0.0,GLENWOOD RD/ALBANY AV
B49,1.0,SHEEPSHEAD BAY RD/EMMONS AV
B38,0.0,FULTON ST/SMITH ST
B41,0.0,FLATBUSH AV/CLARKSON AV
B62,0.0,PARK AV/RYERSON ST
B46-SBS,0.0,UTICA AV/AV D
B44-SBS,1.0,NOSTRAND AV/EMPIRE BL
B6,1.0,E 103 ST/GLENWOOD RD
B41,0.0,FLATBUSH AV/ATLANTIC AV
B43,1.0,THORNTON ST/THROOP AV
B38,1.0,DE KALB AV/ASHLAND PL
B12,0.0,EAST NEW YORK AV/MOTHER GASTON BL
B64,0.0,HARWAY AV/27 AV
B57,1.0,COURT ST/SCHERMERHORN ST
B54,1.0,PALMETTO ST/ST NICHOLAS AV
B49,1.0,BEDFORD AV/WINTHROP ST
B8,1.0,18 AV/66 ST
B67,0.0,MC DONALD AV/AV C
B35,1.0,CHURCH AV/UTICA AV
B6,0.0,BEDFORD AV/CAMPUS RD
B41,1.0,FLATBUSH AV/AURELIA CT
B8,0.0,18 AV/BAY RIDGE PY
B6,0.0,LIVONIA AV/ASHFORD ST
B60,0.0,WASHINGTON PLZ/WASHINGTON PLZ
B82,1.0,SEAVIEW AV/PENNSYLVANIA AV
B63,0.0,5 AV/BERGEN ST
B15,1.0,RALPH AV/ST JOHNS PL
B41,0.0,FLATBUSH AV/CLARKSON AV
B46,1.0,UTICA AV/FILLMORE AV
B12,1.0,CLARKSON AV/FLATBUSH AV
B35,1.0,39 ST/9 AV
B4,1.0,SHELL RD/BOUCK CT
B70,0.0,8 AV/47 ST
B25,1.0,FULTON ST/MALCOLM X BL
B83,0.0,VAN SINDEREN AVFULTON ST
B6,0.0,BAY PY/E 3 ST
B49,0.0,FRANKLIN AV/LEFFERTS PL
B3,0.0,AV U/W 5 ST
B46,0.0,UTICA AV/CHURCH AV
B1,1.0,OCEAN PY/WEST AV
B20,1.0,PUTNAM AV/FAIRVIEW AV
B41,0.0,FLATBUSH AV/CLARKSON AV
B47,1.0,BROADWAY/PARK AV
B47,1.0,FLATBUSH AV/AV U
B9,1.0,AV M/CONEY ISLAND AV
B11,0.0,AV I/E 9 ST
B35,0.0,39 ST/7 AV
B8,0.0,KINGS HY/CLARENDON RD
B3,1.0,AV U/E 57 ST
B31,0.0,AV R/NOSTRAND AV
B38,0.0,LAFAYETTE AV/TOMPKINS AV
B13,0.0,62 ST/MYRTLE AV
B46,0.0,UTICA AV/CLARENDON RD
B63,1.0,5 AV/UNION ST
B46-SBS,0.0,UTICA AV/CHURCH AV
B9,1.0,60 ST/21 AV
B8,1.0,CROPSEY AV/OPP VA HOSPITAL
B7,0.0,KINGS HY/EAST 94 ST
B68,0.0,PROSPECT PK SW/GREENWOOD AV
B82,1.0,MERMAID AV/STILLWELL AV
B41,1.0,FLATBUSH AV/PARKSIDE AV
B16,0.0,OCEAN AV/PARKSIDE AV
B46,0.0,UTICA AV/CLARENDON RD
B4,1.0,SHEEPSHEAD BAY RD/VOORHIES AV
B16,1.0,FT HAMILTON PY/60 ST
B64,1.0,BAY RIDGE AV/7 AV
B35,0.0,CHURCH AV/BROOKLYN AV
B49,1.0,FOSTER AV/BEDFORD AV
B70,0.0,CROPSEY AV/BKLYN CAMPUS VA
B68,0.0,CONEY ISLAND AV/AV J
B46,1.0,UTICA AV/TILDEN AV
B8,0.0,18 AV/86 ST
B31,1.0,GERRITSEN AV/BIJOU AV
B52,1.0,FULTON ST/FT GREENE PL
B6,1.0,BAY PY/BAY RIDGE PY
B6,1.0,GLENWOOD RD/NOSTRAND AV
B15,0.0,s conduit en eb/cohancy st
B12,0.0,EAST NEW YORK AV/ROCKAWAY PY
B46-SBS,1.0,UTICA AV/AV N
B47,1.0,BROADWAY/PARK AV
B8,0.0,18 AV/E 8 ST
B82,1.0,KINGS HY/CONEY ISLAND AV
B25,0.0,FULTON ST/ROCKAWAY AV
B46,1.0,UTICA AV/AV J
B6,0.0,BAY PY/BATH AV
B6,0.0,HARWAY AV/BAY 37 ST
B68,0.0,CONEY ISLAND AV/AV R
B46,1.0,UTICA AV/AV L
B20,0.0,PENNSYLVANIA AV/PITKIN AV
B7,1.0,LENOX RD/E 98 ST
B6,1.0,AV H/E 43 ST (LTD - not allowed)
B60,0.0,S 4 ST/HEWES ST
B63,1.0,5 AV/63 ST
B6,0.0,BAY PY/62 ST
B15,1.0,LEWIS AV/GATES AV
B54,1.0,MYRTLE AV/PRINCE ST
B44,1.0,NOSTRAND AV/EMPIRE BL
B41,0.0,TILLARY ST/CADMAN PZ W
B6,0.0,FLATLANDS AV/RALPH AV
B82,0.0,FLATLANDS AV/FLATBUSH AV
B25,1.0,FULTON ST/MAC DOUGAL ST
B35,1.0,CHURCH AV/E 94 ST
B32,0.0,BROADWAY/BEDFORD AV
B68,0.0,CONEY ISLAND AV/AV J
B46,1.0,MALCOLM X BL/QUINCY ST
B4,0.0,STILLWELL AV/82 ST
B47,0.0,RALPH AV/FLATLANDS AV
B65,0.0,BOERUM PL/JORALEMON ST
B17,0.0,REMSEN AV/CHURCH AV
B16,0.0,FT HAMILTON PY/60 ST
B26,1.0,HALSEY ST/SARATOGA AV
B2,1.0,FLATBUSH AV/AV T
B11,0.0,NOSTRAND AV / AV H
B69,1.0,7 AV/6 ST
B48,0.0,LORIMER ST/GRAND ST
B57,1.0,FLUSHING AV/KNICKERBOCKER AV
B35,0.0,HEGEMAN AV/MOTHER GASTON BL
B15,1.0,RALPH AV/EAST NEW YORK AV
B44-SBS,1.0,NOSTRAND AV/AV H
B7,0.0,THOMAS S BOYLAND ST/ST MARKS AV
B1,1.0,86 ST/20 AV
B46,0.0,UTICA AV/CHURCH AV
B52,1.0,GATES AV/WYCKOFF AV
B36,0.0,NOSTRAND AV/AV Z
B25,0.0,WATER ST/MAIN ST
B6,0.0,LIVONIA AV/ASHFORD ST
B46,1.0,UTICA AV/LINDEN BL
B15,1.0,ELDERT LA/LORING AV
B44-SBS,0.0,ROGERS AV/EMPIRE BL
B46,1.0,UTICA AV/LENOX RD
B20,1.0,POSTAL FACILITY RD/IN FRONT OF FACILITY
B25,0.0,FULTON ST/FLATBUSH AV EXT
B15,0.0,DEAN ST/SCHENECTADY AV
B41,1.0,ADAMS ST/BKLYN SUPREME CRT
B9,1.0,60 ST/MC DONALD AV
B52,1.0,GATES AV/TOMPKINS AV
B14,0.0,POSTAL FACILITY RD/IN FRONT OF FACILITY
B41,1.0,FLATBUSH AV/GRAND ARMY PZ
B36,1.0,SURF AV/W 37 ST
B61,1.0,9 ST/5 AV
B41,1.0,Flatbush Av/Av U
B15,0.0,Air Train Station
B15,1.0,HEGEMAN AV/THATFORD AV
B47,1.0,RALPH AV/MADISON ST
B15,1.0,DREW ST/LINDEN BLVD
B41,0.0,LIVINGSTON ST/NEVINS ST
B44,1.0,NOSTRAND AV/GLENWOOD RD
B16,0.0,CATON AV/WESTMINSTER
B15,1.0,LEWIS AV/MYRTLE AV
B46,1.0,BROADWAY/LORIMER ST
B46-SBS,0.0,UTICA AV/WINTHROP ST
B41,1.0,LIVINGSTON ST/NEVINS ST
B14,0.0,MOTHER GASTON BL/PITKIN AV
B6,1.0,ROCKAWAY STATION/ROCKAWAY STATION
B44-SBS,1.0,NOSTRAND AV/AV H
B6,1.0,FLATLANDS AV/E 88 ST
B15,1.0,NEW LOTS AV/LINWOOD ST
B8,0.0,18 AV/60 ST
B15,0.0,ALBANY AV/ATLANTIC AV
B57,0.0,FLUSHING AV/CYPRESS AV
B1,1.0,86 ST/25 AV
B15,1.0,NEW LOTS AV/LINWOOD ST
B24,1.0,MEEKER AV/HAUSMAN ST
B26,1.0,HALSEY ST/WILSON AV
B36,0.0,GRAVESEND NECK RD/EAST 29 St
B3,0.0,AV U/W 11 ST
B15,1.0,E 98 ST/HEGEMAN AV
B46,0.0,WASHINGTON PLZ/LANE3
B17,0.0,EASTERN PY/SCHENECTADY AV
B35,1.0,39 ST/6 AV
B26,0.0,JAY ST/WILLOUGHBY ST
B11,0.0,NOSTRAND AV / AV H
B49,0.0,OCEAN AV/AV V
B7,0.0,KINGS HY/E 37 ST
B82,1.0,SEAVIEW AV/PENNSYLVANIA AV
B6,0.0,BAY PY/BATH AV
B44-SBS,1.0,NOSTRAND AV/AV X
B6,0.0,GLENWOOD RD/NOSTRAND AV
B13,0.0,WYCKOFF AV/MENAHAN ST
B49,1.0,FOSTER AV/BEDFORD AV
B6,1.0,ASHFORD ST/NEW LOTS AV
B38,1.0,DE KALB AV/MARCUS GARVEY BL
B62,1.0,MANHATTAN AV/CALYER ST
B6,1.0,BAY PY/MC DONALD AV
B8,1.0,18 AV/E 2 ST
B82,1.0,KINGS HY/NOSTRAND AV
B9,1.0,4 AV/63 ST
B7,1.0,KINGS HY/REMSEN AV
B65,0.0,BOERUM PL/JORALEMON ST
B82,0.0,FLATLANDS AV/E 80 ST
B44-SBS,1.0,NOSTRAND AV/CLARKSON AV
B38,0.0,FULTON ST/SMITH ST
B24,0.0,GREENPOINT AV/38TH ST
B36,1.0,AV Z/E 28 ST
B64,1.0,13 AV/82 ST
B38,0.0,FULTON ST/HOYT ST
B35,0.0,CHURCH AV/KINGS HY
B44,1.0,NOSTRAND AV/BERGEN ST
B2,0.0,AV R/E 23 ST
B41,0.0,LIVINGSTON ST/SMITH ST
B35,0.0,CHURCH AV/E 18 ST
B63,1.0,5 AV/36 ST
B70,1.0,FT HAMILTON PY/90 ST
B41,0.0,FLATBUSH AV/GRAND ARMY PLZ
B12,0.0,EAST NEW YORK AV/SACKMAN ST
B46,1.0,BROADWAY/HEYWARD ST
B38,0.0,LAFAYETTE AV/STUYVESANT AV
B48,0.0,MEEKER AV/STEWART AV
B37,1.0,3 AV/WARREN ST
B44-SBS,0.0,NOSTRAND AV/KINGS HY
B63,0.0,5 AV/PROSPECT PL
B45,1.0,STERLING PL/BEDFORD AV
B46-SBS,1.0,MALCOLM X BL/FULTON ST
B35,0.0,39 ST/9 AV
B52,0.0,GREENE AV/ADELPHI ST
B52,0.0,GATES AV/NOSTRAND AV
B6,0.0,BAY PY/86 ST
B3,0.0,AV U/W 12 ST
B52,0.0,GATES AV/MARCUS GARVEY BL
B12,0.0,PARKSIDE AV/FLATBUSH AV
B69,0.0,VANDERBILT AV/DE KALB AV
B1,1.0,86 ST/FT HAMILTON PY
B15,1.0,LINDEN BL/ELDERT LA
B1,0.0,86 ST/15 AV
B60,0.0,WASHINGTON PLZ/WASHINGTON PLZ
B14,1.0,PITKIN AV/LEGION ST
B46,1.0,BROADWAY/PARK AV
B83,1.0,GATEWAY CTR TERM/GATEWAY DR
B46,0.0,MALCOLM X BL/LAFAYETTE AV
B46,1.0,KINGS PLAZA
B57,0.0,FLUSHING AV/61 ST
B9,1.0,60 ST/13 AV
B35,1.0,CHURCH AV/MC DONALD AV
B11,1.0,49 ST/8 AV
B48,0.0,CLASSON AV/BERGEN ST
B47,1.0,MILL AV/AV U
B61,0.0,9 ST/3 AV
B13,1.0,CRESCENT ST/LIBERTY AV
B63,1.0,3 AV/99 ST
B49,1.0,BEDFORD AV/STERLING PL
B82,0.0,SEAVIEW AV/PENNSYLVANIA AV
B44,1.0,NOSTRAND AV/LAFAYETTE AV
B15,1.0,LINDEN BL/AUTUMN AV
B35,1.0,39 ST/1 AV
B82,0.0,SEAVIEW AV/PENNSYLVANIA AV
B14,0.0,SUTTER AV/CRESCENT ST
B82,0.0,KINGS HY/NEW YORK AV
B36,1.0,SURF AV/W 21 ST
B8,1.0,FOSTER AV/OCEAN AV
B44,0.0,NEW YORK AV/LINDEN BL
B43,0.0,GRAHAM AV/JOHNSON AV
B61,0.0,DWIGHT ST/DIKEMAN ST
B68,0.0,CONEY ISLAND AV/BEVERLEY RD
B45,0.0,BUFFALO AV/ST JOHNS PL
B38,1.0,DE KALB AV/MARCUS GARVEY BL
B68,1.0,BRIGHTON BEACH AV/BRIGHTON 5 ST
B68,0.0,NEPTUNE AV/W 8 ST
B8,1.0,REMSEN AV/CHURCH AV
B65,0.0,BOERUM PL/JORALEMON ST
B47,1.0,AV U/E 54 ST
B6,1.0,GLENWOOD RD/NOSTRAND AV
B62,1.0,PARK AV/CARLTON AV
B38,1.0,DE KALB AV/CLASSON AV
B43,1.0,LINCOLN RD/FLATBUSH AV
B63,1.0,3 AV/99 ST
B65,0.0,DEAN ST/NOSTRAND AV
B47,0.0,RALPH AV/E 76 ST
B1,1.0,86 ST/FT HAMILTON PY
B17,1.0,REMSEN AV/SEAVIEW AV
B38,0.0,ADAMS ST/BKLYN SUPREME CRT
B49,1.0,OCEAN AV/AV L
B69,1.0,VANDERBILT AV/ATLANTIC AV
B17,1.0,REMSEN AV/LENOX ROAD
B38,1.0,DE KALB AV/EVERGREEN AV
B9,1.0,60 ST/18 AV
B70,1.0,7 AV/92 ST
B25,0.0,FULTON ST/CARLTON AV
B70,1.0,CROPSEY AV/VA HOSPITAL
B65,0.0,DEAN ST/ALBANY AV
B47,0.0,RALPH AV/GATES AV
B44-SBS,1.0,NOSTRAND AV/AV H
B54,1.0,MYRTLE AV/TOMPKINS AV
B20,0.0,WORTMAN AV/BARBEY ST
B37,1.0,3 AV/21 ST
B82,1.0,FLATLANDS AV/E 88 ST
B15,0.0,MARCUS GARVEY BL/FULTON ST
B47,0.0,E 98 ST/BLAKE AV
B68,0.0,PROSPECT PK SW/BARTEL PRITCHARD SQ
B12,1.0,CLARKSON AV/E 39 ST
B64,0.0,STILLWELL AV/AV Z
B44-SBS,1.0,NOSTRAND AV/CLARKSON AV
B20,1.0,PENNSYLVANIA AV/RIVERDALE AV
B9,0.0,AV N/MC DONALD AV
B62,0.0,HAVEMEYER ST/DIVISION AV
B82,1.0,CROPSEY AV/24 AV
B35,0.0,CHURCH AV/NEW YORK AV
B46-SBS,0.0,MALCOLM X BL/DE KALB AV
B11,1.0,53 ST/2 AV
B44,0.0,BEDFORD AV/FLUSHING AV
B12,0.0,PARKSIDE AV/FLATBUSH AV
B60,0.0,MORGAN AV/THAMES ST
B15,1.0,LEWIS AV/BROADWAY
B44,0.0,NEW YORK AV/FOSTER AV
B42,0.0,ROCKAWAY PY/AV N
B61,0.0,SMITH ST/LIVINGSTON ST
B3,1.0,AV U/GERRITSEN AV
B35,0.0,CHURCH AV/REMSEN AV
B44-SBS,0.0,ROGERS AV/CHURCH AV
B8,0.0,CHURCH AV/E 93 ST
B82,0.0,KINGS HY/E 35 ST
B6,1.0,E 96 ST/Conlin (DOES NOT STOP)
B35,1.0,CHURCH AV/UTICA AV
B64,1.0,HARWAY AV/BAY 41 ST
B44,1.0,NOSTRAND AV/MYRTLE AV
B6,1.0,GLENWOOD RD/NOSTRAND AV
B82,0.0,PENNSYLVANIA AV/SCHROEDERS AV
B25,0.0,FULTON ST/NOSTRAND AV
B26,1.0,HALSEY ST/NOSTRAND AV
B69,1.0,7 AV/9 ST
B46-SBS,1.0,UTICA AV/FLATLANDS AV
B14,0.0,RALPH AV/EASTERN PY
B25,1.0,FULTON ST/VAN SINDEREN AV
B16,1.0,86 ST/3 AV
B44-SBS,0.0,ROGERS AV/EMPIRE BL
B83,1.0,JAMAICA AV/GEORGIA AV
B6,1.0,LIVONIA AV/ASHFORD ST
B41,0.0,FLATBUSH AV/UTICA AV
B64,1.0,13 AV/79 ST
B44-SBS,1.0,SHORE PKWY/KNAPP ST
B15,1.0,MARCUS GARVEY BL/BROADWAY
B83,0.0,VANDALIA AV/VAN SICLEN AV
B54,1.0,MYRTLE AV/MARCUS GARVEY BL
B41,0.0,FLATBUSH AV/ATLANTIC AV
B1,1.0,BRIGHTON BEACH/CONEY ISLAND AV
B46,1.0,FLATBUSH AV/KINGS PLAZA
B52,0.0,Tillary St (not used)
B46-SBS,1.0,UTICA AV/AV H
B46,1.0,KINGS PLAZA
B49,0.0,OCEAN AV/AV V
B52,0.0,Tillary St (not used)
B82,0.0,FLATLANDS AV /E 77 ST
B6,1.0,HARWAY AV/BAY 37 ST
B46,1.0,BROADWAY/MYRTLE AV
B13,0.0,GATES AV/ST NICHOLAS AV
B45,0.0,ATLANTIC AV/CUMBERLAND ST
B15,0.0,NEW LOTS AV/VAN SINDEREN AV
B6,1.0,COZINE AV/ALABAMA AV
B4,0.0,VOORHIES AV/KNAPP ST
B35,1.0,CHURCH AV/BEDFORD AV
B44,0.0,NOSTRAND AV/KINGS HY
B25,1.0,FULTON ST/BEDFORD AV
B74,1.0,W 37 ST/MERMAID AV
B60,0.0,ROCKAWAY AV/AV D
B8,0.0,18 AV/MC DONALD AV
B65,1.0,BERGEN ST/FLATBUSH AV
B12,0.0,PARKSIDE AV/BEDFORD AV
B41,1.0,FLATBUSH AV/KINGS HWY
B69,0.0,7 AV/PROSPECT AV
B62,0.0,28 ST/QUEENS PZ S
B38,1.0,CADMAN PLZ W/TILLARY ST
B82,1.0,MERMAID AV/STILLWELL AV
B35,0.0,CHURCH AV/NEW YORK AV
B4,1.0,E 16 ST/SHEEPSHEAD BAY RD
B4,1.0,78 ST/RIDGE BL
B62,0.0,JACKSON AV/DAVIS ST
B38,0.0,FULTON ST/SMITH ST
B8,1.0,18 AV/86 ST
B17,1.0,SEAVIEW AV/E 93 ST
B42,0.0,ROCKAWAY PY/AV M
B74,1.0,MERMAID AV/W 28 ST
B63,1.0,ATLANTIC AV/HICKS ST
B8,1.0,AV D/BROOKLYN AV
B44,0.0,BEDFORD AV/LAFAYETTE AV
B41,0.0,LIVINGSTON ST/NEVINS ST
